STRUCTURE,STRUCTURE_ID,freq,unit,facility,icha_hp,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2014,64917.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2015,62933.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2016,62061.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2017,60747.37,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2018,59388.01,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2019,58698.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2020,55921.67,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,ES,2021,51991.00,p
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1980,682790.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1981,436360.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1982,438812.05,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1983,373522.04,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1984,212252.30,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1985,188546.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1986,153692.31,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1987,140917.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1988,130170.54,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1989,127291.56,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1990,101763.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1991,98308.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1992,95131.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1993,88885.04,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1994,84805.55,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1995,85129.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1996,80071.45,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1997,80309.91,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1998,81801.55,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,1999,78264.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2000,73945.84,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2001,73070.54,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2002,75370.99,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2003,71411.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2004,70650.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2005,68131.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2006,67516.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2007,60789.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2009,48980.46,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2010,47463.29,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2011,46854.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2012,45881.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2013,46092.98,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2014,46679.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2015,46436.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2016,41318.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2017,40801.58,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2018,60610.16,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2019,61351.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FI,2020,58824.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,1998,188826.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,1999,171942.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2000,176122.23,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2001,166308.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2002,158468.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2003,148512.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2004,136533.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2005,120923.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2006,117913.29,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2007,117760.39,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2008,111809.60,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2009,107507.57,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2010,102399.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2011,94662.58,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2012,89153.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2013,82767.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2014,81264.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2015,77743.31,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2016,78406.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2017,81211.19,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2018,82434.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2019,92885.26,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2020,89864.78,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,FR,2021,89516.91,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2008,89810.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2010,87680.65,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2012,87123.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2013,80273.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2014,84721.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2015,84159.85,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2016,75862.56,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2017,75088.24,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2018,67063.43,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2019,66675.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2020,59518.53,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,HR,2021,59838.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2000,70301.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2001,94989.33,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2002,71880.75,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2003,72380.13,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2004,97357.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2005,74183.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2006,60756.30,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2007,44509.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2008,45344.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2009,39812.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2010,35337.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2011,35445.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2012,35635.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2013,35973.78,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2014,36376.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2015,36757.17,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2016,33543.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2017,31218.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2018,29393.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2019,30046.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IS,2020,30538.58,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,1997,77296.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,1998,65560.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,1999,62614.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2000,55880.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2001,52414.07,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2002,50051.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2003,50945.07,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2004,46898.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2005,45182.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2006,42784.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2007,42224.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2008,41573.66,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2009,40868.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2010,40188.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2011,39932.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2012,39352.09,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2013,39471.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2014,40445.20,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2015,39928.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2016,39807.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2017,39696.20,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2018,39033.30,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2019,38263.34,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2020,36941.49,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,IT,2021,35708.44,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2010,36021.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2011,36312.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2012,36656.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2013,36983.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2014,37247.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2015,37494.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2016,37716.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2017,37962.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2018,38246.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2019,38562.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2020,38901.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LI,2021,39181.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2000,152153.74,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2001,138832.70,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2002,114768.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2003,110168.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2004,86591.65,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2005,87434.93,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2006,81747.73,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2007,104235.29,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2008,82005.91,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2009,71884.45,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2010,59563.12,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2011,58232.97,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2012,52417.07,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2013,52815.87,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2014,53315.76,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2015,59283.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2016,55158.29,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2017,54392.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2018,51880.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2019,47358.25,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2020,46581.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2021,46680.65,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LT,2022,46766.63,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2005,35781.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2006,36356.65,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2007,36922.54,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2008,37588.42,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2009,38291.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2010,38996.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2011,39872.81,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2012,40842.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2013,45279.96,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2014,46359.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2015,56960.35,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2016,58345.80,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2017,59633.60,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2018,60794.95,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2019,62000.10,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2020,45029.93,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2021,45718.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LU,2022,46099.79,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2003,81712.68,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2004,73003.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2005,60508.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2006,61621.03,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2007,56418.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2008,49484.59,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2009,47592.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2010,45599.01,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2011,43823.60,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2012,41516.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2013,41930.14,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2014,42420.89,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2015,42989.71,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2016,44534.92,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2017,43161.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2018,41895.08,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2019,41604.82,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2020,41314.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,LV,2021,39260.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2004,100316.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2005,100958.38,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2006,81061.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2007,50840.50,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2008,40937.90,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2009,37497.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2010,37682.55,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2011,46251.94,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2012,46669.72,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2013,60852.36,b
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2014,62079.64,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2015,63579.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2016,65050.86,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2017,58499.88,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2018,60578.75,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2019,56006.83,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2020,57259.11,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,MT,2021,57615.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2004,140360.16,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2005,121790.06,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2006,119314.61,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2007,127982.00,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2008,100893.21,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2009,90826.31,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2010,85646.36,
dataflow,ESTAT:HLTH_RS_MEDIM(1.0),A,HAB_P,CT_SCAN,HP1,NL,2011,83050.12,
