STRUCTURE,STRUCTURE_ID,freq,duration,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,EU27_2020,2020,11.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,FR,2020,10.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,HR,2020,11.2,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,HU,2020,41.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,IE,2020,19.6,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,IS,2020,16.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,IT,2020,9.7,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,LT,2020,34.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,LU,2020,11.7,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,LV,2020,16.5,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,MT,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,NL,2020,31.3,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,NO,2020,20.0,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,PL,2020,2.6,d
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,PT,2020,14.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,RO,2020,23.8,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,SE,2020,6.4,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,SI,2020,20.2,
dataflow,ESTAT:HSW_PB3(1.0),A,M_GE6,Y15-74,PC_PER_HPB,SK,2020,11.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,AT,2020,8.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,BE,2020,6.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,BG,2020,1.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,CH,2020,6.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,CY,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,CZ,2020,3.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,DE,2020,4.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,DK,2020,4.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,EA19,2020,4.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,EE,2020,3.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,EL,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,ES,2020,4.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,EU27_2020,2020,4.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,FI,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,FR,2020,5.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,HR,2020,1.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,HU,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,IE,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,IS,2020,7.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,IT,2020,2.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,LT,2020,1.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,LU,2020,8.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,LV,2020,3.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,MT,2020,1.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,NL,2020,4.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,NO,2020,6.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,PL,2020,12.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,PT,2020,3.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,RO,2020,2.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,SE,2020,8.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,SI,2020,2.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_EMP_PREEMP,SK,2020,3.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,AT,2007,55.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,AT,2013,68.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,AT,2020,60.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,BE,2007,60.0,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,BE,2013,59.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,BE,2020,65.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,BG,2007,39.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,BG,2013,32.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,BG,2020,32.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CH,2013,51.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CH,2020,53.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CY,2007,62.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CY,2013,54.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CY,2020,50.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CZ,2007,86.5,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CZ,2013,59.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,CZ,2020,59.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,DE,2007,73.6,du
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,DE,2013,47.7,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,DK,2007,61.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,DK,2013,56.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,DK,2020,60.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EA19,2007,32.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EA19,2013,49.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EA19,2020,57.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EE,2007,52.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EE,2013,59.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EE,2020,61.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EL,2007,36.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EL,2013,22.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EL,2020,53.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,ES,2007,64.2,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,ES,2013,63.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,ES,2020,63.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EU27_2020,2007,34.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EU27_2020,2013,50.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EU27_2020,2020,49.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EU28,2007,35.9,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,EU28,2013,51.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,FI,2007,40.0,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,FI,2013,21.7,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,FR,2007,17.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,FR,2013,50.4,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,FR,2020,65.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,HR,2007,43.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,HR,2013,,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,HR,2020,31.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,HU,2007,25.5,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,HU,2013,68.5,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,HU,2020,65.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IE,2007,52.5,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IE,2013,67.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IE,2020,68.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IS,2007,63.0,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IS,2020,79.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IT,2007,41.4,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IT,2013,38.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,IT,2020,50.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LT,2007,83.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LT,2013,53.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LT,2020,80.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LU,2007,63.4,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LU,2013,85.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LU,2020,77.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LV,2007,62.2,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LV,2013,63.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,LV,2020,61.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,MT,2007,44.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,MT,2013,60.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,MT,2020,57.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,NL,2007,57.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,NL,2020,70.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,NO,2007,48.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,NO,2013,57.6,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,NO,2020,61.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,PL,2007,35.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,PL,2013,55.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,PL,2020,35.0,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,PT,2007,34.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,PT,2013,65.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,PT,2020,62.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,RO,2007,56.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,RO,2013,97.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,RO,2020,81.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SE,2007,37.2,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SE,2013,35.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SE,2020,39.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SI,2007,,du
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SI,2013,47.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SI,2020,57.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SK,2007,74.1,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SK,2013,54.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,SK,2020,51.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,TR,2013,49.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,UK,2007,59.7,du
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-64,PC_PER_HPB,UK,2013,58.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,AT,2020,7.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,BE,2020,5.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,BG,2020,1.1,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,CH,2020,5.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,CY,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,CZ,2020,2.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,DE,2020,4.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,DK,2020,4.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,EA19,2020,3.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,EE,2020,3.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,EL,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,ES,2020,3.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,EU27_2020,2020,4.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,FI,2020,2.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,FR,2020,4.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,HR,2020,1.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,HU,2020,2.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,IE,2020,1.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,IS,2020,6.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,IT,2020,2.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,LT,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,LU,2020,7.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,LV,2020,3.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,MT,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,NL,2020,4.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,NO,2020,6.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,PL,2020,11.7,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,PT,2020,3.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,RO,2020,2.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,SE,2020,7.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,SI,2020,2.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_EMP_PREEMP,SK,2020,3.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,AT,2020,53.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,BE,2020,62.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,BG,2020,25.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,CH,2020,51.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,CY,2020,42.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,CZ,2020,52.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,DK,2020,60.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,EA19,2020,55.6,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,EE,2020,56.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,EL,2020,51.2,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,ES,2020,59.3,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,EU27_2020,2020,46.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,FI,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,FR,2020,60.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,HR,2020,27.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,HU,2020,68.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,IE,2020,67.8,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,IS,2020,77.5,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,IT,2020,52.0,u
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,LT,2020,81.0,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,LU,2020,77.6,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,LV,2020,59.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,MT,2020,57.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,NL,2020,71.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,NO,2020,59.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,PL,2020,30.8,d
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,PT,2020,57.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,RO,2020,83.9,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,SE,2020,39.7,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,SI,2020,53.4,
dataflow,ESTAT:HSW_PB3(1.0),A,TOTAL,Y15-74,PC_PER_HPB,SK,2020,46.6,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,AT,2020,1.4,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,BE,2020,1.5,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,BG,2020,,u
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,CH,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,CY,2020,0.2,u
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,CZ,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,DE,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,DK,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,EA19,2020,0.9,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,EE,2020,0.7,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,EL,2020,0.1,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,ES,2020,1.2,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,EU27_2020,2020,0.8,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,FI,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,FR,2020,1.3,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,HR,2020,0.2,u
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,HU,2020,0.1,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,IE,2020,0.5,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,IS,2020,1.6,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,IT,2020,0.4,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,LT,2020,0.2,u
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,LU,2020,1.0,
dataflow,ESTAT:HSW_PB3(1.0),A,UNK,Y15-64,PC_EMP_PREEMP,LV,2020,0.4,
