STRUCTURE,STRUCTURE_ID,freq,hlth_pb,sex,age,c_birth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,PT,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,SE,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,SI,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU27_2020_FOR,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,AT,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,CY,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,CZ,2014,10.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,DE,2014,14.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,DK,2014,12.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,EE,2014,12.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,EL,2014,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,ES,2014,8.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,EU27_2020,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,EU28,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,FI,2014,12.9,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,FR,2014,19.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,HR,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,HU,2014,12.6,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,IE,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,IS,2014,11.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,IT,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,LT,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,LU,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,LV,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,MT,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,NO,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,PL,2014,23.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,PT,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,RO,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,SE,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,SI,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,TR,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,TOTAL,NEU28_FOR,PC,UK,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,AT,2019,13.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,BE,2019,0.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,DE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,ES,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,EU27_2020,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,FR,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,IT,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,LU,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,SE,2019,27.8,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU27_2020_FOR,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,AT,2014,15.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,CY,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,DE,2014,11.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,ES,2014,6.4,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,EU27_2020,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,EU28,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,IS,2014,19.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,IT,2014,3.6,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,LU,2014,17.2,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,PT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,RO,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,EU28_FOR,PC,UK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,AT,2014,9.4,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,AT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,BE,2019,1.9,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,CY,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,CY,2019,4.2,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,DE,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,DE,2019,19.5,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,DK,2019,30.4,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EL,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EL,2019,0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,ES,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,ES,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EU27_2020,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EU27_2020,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,EU28,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,FR,2014,13.7,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,FR,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,IE,2014,5.9,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,IE,2019,9.3,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,IS,2014,16.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,IS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,IT,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,IT,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,LU,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,LU,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,NL,2019,3.0,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,NO,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,PL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,PT,2014,2.8,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,PT,2019,12.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,RO,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,SE,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,SE,2019,25.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,SI,2014,2.2,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,SI,2019,4.6,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,FOR,PC,UK,2014,7.1,u
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,AT,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,AT,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,BE,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,BG,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,BG,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,CY,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,CY,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,CZ,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,CZ,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,DE,2014,14.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,DE,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,DK,2014,13.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,DK,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EE,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EE,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EL,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,ES,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,ES,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EU27_2020,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EU27_2020,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,EU28,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,FI,2014,7.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,FI,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,FR,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,FR,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,HR,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,HR,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,HU,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,HU,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,IE,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,IE,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,IS,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,IS,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,IT,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,IT,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,LT,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,LT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,LU,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,LU,2019,19.0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,LV,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,LV,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,MT,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,MT,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,NL,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,NO,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,NO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,PL,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,PL,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,PT,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,PT,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,RO,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1B(1.0),A,DPR,F,Y15-24,NAT,PC,RO,2019,0.1,
