STRUCTURE,STRUCTURE_ID,freq,unit,duration,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,MT,2019,60.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,NL,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,NO,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,PL,2019,53.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,PT,2019,59.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,RO,2019,87.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,RS,2019,62.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,SE,2019,18.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,SI,2019,31.3,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,SK,2019,41.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y25-34,TR,2019,88.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,AT,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,BE,2019,34.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,BG,2019,78.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,CY,2019,64.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,CZ,2019,33.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,DE,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,DK,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,EE,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,EL,2019,57.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,ES,2019,42.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,EU27_2020,2019,43.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,FR,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,HR,2019,44.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,HU,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,IE,2019,38.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,IS,2019,18.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,IT,2019,61.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,LT,2019,55.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,LU,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,LV,2019,41.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,MT,2019,66.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,NL,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,NO,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,PL,2019,50.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,PT,2019,57.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,RO,2019,89.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,RS,2019,67.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,SE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,SI,2019,32.4,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,SK,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y35-44,TR,2019,90.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,AT,2019,22.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,BE,2019,41.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,BG,2019,84.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,CY,2019,54.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,CZ,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,DE,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,DK,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,EE,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,EL,2019,69.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,ES,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,EU27_2020,2019,43.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,FR,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,HR,2019,56.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,HU,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,IE,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,IS,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,IT,2019,59.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,LT,2019,54.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,LU,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,LV,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,MT,2019,66.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,NL,2019,17.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,NO,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,PL,2019,50.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,PT,2019,59.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,RO,2019,93.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,RS,2019,71.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,SE,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,SI,2019,37.6,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,SK,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-54,TR,2019,92.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,AT,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,BE,2019,41.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,BG,2019,87.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,CY,2019,56.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,CZ,2019,49.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,DE,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,DK,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,EE,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,EL,2019,74.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,ES,2019,43.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,EU27_2020,2019,44.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,FR,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,HR,2019,58.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,HU,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,IE,2019,31.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,IS,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,IT,2019,62.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,LT,2019,56.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,LU,2019,27.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,LV,2019,47.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,MT,2019,67.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,NL,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,NO,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,PL,2019,55.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,PT,2019,63.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,RO,2019,93.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,RS,2019,72.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,SE,2019,14.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,SI,2019,44.4,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,SK,2019,48.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y45-64,TR,2019,94.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,AT,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,BE,2019,41.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,BG,2019,91.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,CY,2019,58.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,CZ,2019,54.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,DE,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,DK,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,EE,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,EL,2019,82.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,ES,2019,45.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,EU27_2020,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,FR,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,HR,2019,59.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,HU,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,IE,2019,40.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,IS,2019,31.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,IT,2019,66.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,LT,2019,57.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,LU,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,LV,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,MT,2019,67.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,NL,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,NO,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,PL,2019,60.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,PT,2019,69.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,RO,2019,94.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,RS,2019,73.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,SE,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,SI,2019,52.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,SK,2019,48.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y55-64,TR,2019,96.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,AT,2019,29.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,BE,2019,51.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,BG,2019,97.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,CY,2019,60.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,CZ,2019,61.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,DE,2019,26.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,DK,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,EE,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,EL,2019,89.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,ES,2019,49.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,EU27_2020,2019,49.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,FR,2019,44.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,HR,2019,68.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,HU,2019,48.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,IE,2019,60.6,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,IS,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,IT,2019,71.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,LT,2019,66.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,LU,2019,21.4,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,LV,2019,56.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,MT,2019,80.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,NL,2019,17.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,NO,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,PL,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,PT,2019,71.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,RO,2019,97.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,RS,2019,83.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,SE,2019,13.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,SI,2019,56.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,SK,2019,65.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y65-74,TR,2019,99.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,AT,2019,26.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,BE,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,BG,2019,84.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,CY,2019,62.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,CZ,2019,47.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,DE,2019,22.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,DK,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,EE,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,EL,2019,64.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,ES,2019,45.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,EU27_2020,2019,45.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,FR,2019,47.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,HR,2019,57.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,HU,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,IE,2019,35.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,IS,2019,20.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,IT,2019,64.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,LT,2019,57.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,LU,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,LV,2019,47.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,MT,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,NL,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,NO,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,PL,2019,55.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,PT,2019,64.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,RO,2019,90.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,RS,2019,70.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,SE,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,SI,2019,41.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,SK,2019,46.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE18,TR,2019,91.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,AT,2019,47.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,BE,2019,61.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,BG,2019,97.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,CY,2019,69.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,CZ,2019,74.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,DE,2019,34.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,DK,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,EE,2019,64.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN0,BMI18P5-24,F,Y_GE65,EL,2019,92.2,
