STRUCTURE,STRUCTURE_ID,freq,unit,severity,isco88,nace_r1,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,L,PULMONAR,EU_V,1999,165,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,L,STRESS,EU_V,1999,51,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,L,TOTAL,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,M,MUSC_SKE,EU_V,1999,135,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,M,OTHER,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,M,PULMONAR,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,M,STRESS,EU_V,1999,147,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,M,TOTAL,EU_V,1999,142,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,N,MUSC_SKE,EU_V,1999,282,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,N,OTHER,EU_V,1999,173,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,N,PULMONAR,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,N,STRESS,EU_V,1999,177,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,N,TOTAL,EU_V,1999,224,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,O,MUSC_SKE,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,O,OTHER,EU_V,1999,114,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,O,PULMONAR,EU_V,1999,78,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,O,STRESS,EU_V,1999,68,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,O,TOTAL,EU_V,1999,83,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,P,MUSC_SKE,EU_V,1999,27,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,P,OTHER,EU_V,1999,16,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,P,PULMONAR,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,P,STRESS,EU_V,1999,170,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,P,TOTAL,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,Q,TOTAL,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,TOTAL,MUSC_SKE,EU_V,1999,141,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,TOTAL,OTHER,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,TOTAL,PULMONAR,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,TOTAL,STRESS,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO5,TOTAL,TOTAL,EU_V,1999,121,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,A,MUSC_SKE,EU_V,1999,123,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,A,OTHER,EU_V,1999,93,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,A,PULMONAR,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,A,STRESS,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,A,TOTAL,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,B,MUSC_SKE,EU_V,1999,185,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,B,OTHER,EU_V,1999,22,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,B,TOTAL,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,D,MUSC_SKE,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,D,TOTAL,EU_V,1999,38,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,F,MUSC_SKE,EU_V,1999,211,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,F,TOTAL,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,G,MUSC_SKE,EU_V,1999,70,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,G,OTHER,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,G,TOTAL,EU_V,1999,43,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,K,TOTAL,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,L,MUSC_SKE,EU_V,1999,45,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,L,OTHER,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,L,PULMONAR,EU_V,1999,292,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,L,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,M,MUSC_SKE,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,M,OTHER,EU_V,1999,214,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,M,PULMONAR,EU_V,1999,368,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,M,STRESS,EU_V,1999,331,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,M,TOTAL,EU_V,1999,223,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,N,MUSC_SKE,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,N,TOTAL,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,O,MUSC_SKE,EU_V,1999,217,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,O,OTHER,EU_V,1999,131,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,O,STRESS,EU_V,1999,162,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,O,TOTAL,EU_V,1999,205,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,TOTAL,MUSC_SKE,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,TOTAL,OTHER,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,TOTAL,PULMONAR,EU_V,1999,154,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,TOTAL,STRESS,EU_V,1999,47,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO6,TOTAL,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,A,OTHER,EU_V,1999,168,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,A,TOTAL,EU_V,1999,39,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,C,MUSC_SKE,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,C,OTHER,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,C,PULMONAR,EU_V,1999,256,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,C,TOTAL,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,D,MUSC_SKE,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,D,OTHER,EU_V,1999,73,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,D,PULMONAR,EU_V,1999,134,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,D,STRESS,EU_V,1999,35,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,D,TOTAL,EU_V,1999,72,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,E,MUSC_SKE,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,E,OTHER,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,E,PULMONAR,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,E,STRESS,EU_V,1999,24,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,E,TOTAL,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,F,MUSC_SKE,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,F,OTHER,EU_V,1999,65,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,F,PULMONAR,EU_V,1999,115,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,F,STRESS,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,F,TOTAL,EU_V,1999,77,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,G,MUSC_SKE,EU_V,1999,88,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,G,OTHER,EU_V,1999,99,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,G,PULMONAR,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,G,STRESS,EU_V,1999,22,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,G,TOTAL,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,H,OTHER,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,H,TOTAL,EU_V,1999,12,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,I,MUSC_SKE,EU_V,1999,38,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,I,OTHER,EU_V,1999,121,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,I,PULMONAR,EU_V,1999,113,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,I,STRESS,EU_V,1999,41,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,I,TOTAL,EU_V,1999,62,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,K,MUSC_SKE,EU_V,1999,170,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,K,OTHER,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,K,PULMONAR,EU_V,1999,229,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,K,STRESS,EU_V,1999,120,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,K,TOTAL,EU_V,1999,146,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,L,MUSC_SKE,EU_V,1999,136,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,L,OTHER,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,L,PULMONAR,EU_V,1999,185,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,L,TOTAL,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,M,MUSC_SKE,EU_V,1999,197,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,M,OTHER,EU_V,1999,102,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,M,STRESS,EU_V,1999,139,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,M,TOTAL,EU_V,1999,151,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,N,MUSC_SKE,EU_V,1999,64,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,N,OTHER,EU_V,1999,46,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,N,PULMONAR,EU_V,1999,49,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,N,STRESS,EU_V,1999,43,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,N,TOTAL,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,O,MUSC_SKE,EU_V,1999,40,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,O,OTHER,EU_V,1999,35,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,O,PULMONAR,EU_V,1999,344,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,O,STRESS,EU_V,1999,15,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,O,TOTAL,EU_V,1999,50,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,Q,TOTAL,EU_V,1999,20,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,TOTAL,MUSC_SKE,EU_V,1999,90,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,TOTAL,OTHER,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,TOTAL,PULMONAR,EU_V,1999,125,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,TOTAL,STRESS,EU_V,1999,29,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO7,TOTAL,TOTAL,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,A,MUSC_SKE,EU_V,1999,33,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,A,OTHER,EU_V,1999,12,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,A,PULMONAR,EU_V,1999,229,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,A,STRESS,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,A,TOTAL,EU_V,1999,44,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,B,OTHER,EU_V,1999,158,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,B,TOTAL,EU_V,1999,37,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,C,OTHER,EU_V,1999,75,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,C,PULMONAR,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,C,TOTAL,EU_V,1999,23,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,D,MUSC_SKE,EU_V,1999,128,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,D,OTHER,EU_V,1999,105,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,D,PULMONAR,EU_V,1999,183,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,D,STRESS,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,D,TOTAL,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,E,MUSC_SKE,EU_V,1999,47,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,E,OTHER,EU_V,1999,80,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,E,STRESS,EU_V,1999,24,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,E,TOTAL,EU_V,1999,47,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,F,MUSC_SKE,EU_V,1999,104,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,F,OTHER,EU_V,1999,52,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,F,TOTAL,EU_V,1999,63,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,G,MUSC_SKE,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,G,OTHER,EU_V,1999,54,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,G,PULMONAR,EU_V,1999,152,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,G,STRESS,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,G,TOTAL,EU_V,1999,81,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,H,OTHER,EU_V,1999,35,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,I,MUSC_SKE,EU_V,1999,155,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,I,OTHER,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,I,PULMONAR,EU_V,1999,31,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,I,STRESS,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,I,TOTAL,EU_V,1999,110,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,J,TOTAL,EU_V,1999,126,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,K,MUSC_SKE,EU_V,1999,173,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,K,OTHER,EU_V,1999,29,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,K,STRESS,EU_V,1999,192,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,K,TOTAL,EU_V,1999,134,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,L,MUSC_SKE,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,L,OTHER,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,L,PULMONAR,EU_V,1999,277,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,L,TOTAL,EU_V,1999,52,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,M,MUSC_SKE,EU_V,1999,107,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,M,OTHER,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,M,STRESS,EU_V,1999,429,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,M,TOTAL,EU_V,1999,155,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,N,MUSC_SKE,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,N,OTHER,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,N,TOTAL,EU_V,1999,71,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,O,MUSC_SKE,EU_V,1999,85,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,O,OTHER,EU_V,1999,61,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,O,PULMONAR,EU_V,1999,74,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,O,STRESS,EU_V,1999,100,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,O,TOTAL,EU_V,1999,82,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,P,TOTAL,EU_V,1999,308,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,TOTAL,MUSC_SKE,EU_V,1999,123,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,TOTAL,OTHER,EU_V,1999,87,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,TOTAL,PULMONAR,EU_V,1999,131,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,TOTAL,STRESS,EU_V,1999,58,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO8,TOTAL,TOTAL,EU_V,1999,101,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,A,MUSC_SKE,EU_V,1999,147,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,A,OTHER,EU_V,1999,76,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,A,PULMONAR,EU_V,1999,132,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,A,STRESS,EU_V,1999,55,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,A,TOTAL,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,B,TOTAL,EU_V,1999,371,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,C,MUSC_SKE,EU_V,1999,233,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,C,OTHER,EU_V,1999,310,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,C,TOTAL,EU_V,1999,187,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,D,MUSC_SKE,EU_V,1999,112,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,D,OTHER,EU_V,1999,94,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,D,PULMONAR,EU_V,1999,171,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,D,STRESS,EU_V,1999,51,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,D,TOTAL,EU_V,1999,97,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,E,MUSC_SKE,EU_V,1999,200,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,E,OTHER,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,E,TOTAL,EU_V,1999,111,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,F,MUSC_SKE,EU_V,1999,109,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,F,OTHER,EU_V,1999,165,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,F,STRESS,EU_V,1999,26,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,F,TOTAL,EU_V,1999,98,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,G,MUSC_SKE,EU_V,1999,123,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,G,OTHER,EU_V,1999,57,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,G,PULMONAR,EU_V,1999,67,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,G,STRESS,EU_V,1999,52,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,G,TOTAL,EU_V,1999,89,
dataflow,ESTAT:HSW_HP_SVDIN(1.0),A,RT,TOTAL,ISCO9,H,MUSC_SKE,EU_V,1999,103,
