STRUCTURE,STRUCTURE_ID,freq,airpol,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2008,10864,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2009,8580,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2010,9085,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2011,9778,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2012,11110,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2013,6681,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2014,6821,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2015,7188,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2016,5897,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2017,6286,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2018,5771,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2019,6162,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CY,2020,6084,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2005,144483,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2007,99938,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2008,107309,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2009,117369,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2010,137603,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2011,130654,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2012,117031,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2013,123958,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2014,113930,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2015,102061,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2016,99086,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2017,103592,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2018,114525,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2019,77691,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,CZ,2020,68744,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2005,752199,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2007,567113,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2008,623894,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2009,722580,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2010,786073,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2011,730099,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2012,571844,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2013,634104,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2014,582377,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2015,528752,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2016,483943,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2017,475798,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2018,510793,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2019,364938,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DE,2020,296305,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2005,32953,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2007,30512,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2008,26954,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2009,25870,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2010,28864,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2011,38339,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2012,21849,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2013,19717,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2014,27786,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2015,20505,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2016,18513,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2017,14812,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2018,23406,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2019,18740,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,DK,2020,11249,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2005,9173,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2007,7705,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2008,5469,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2009,3343,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2010,5284,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2011,4286,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2012,3983,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2013,3684,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2014,4823,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2015,2584,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2016,1552,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2017,842,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2018,2664,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2019,938,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EE,2020,688,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2005,169681,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2007,135905,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2008,144709,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2009,147953,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2010,130414,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2011,141705,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2012,129907,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2013,127585,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2014,105167,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2015,128098,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2016,129940,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2017,207472,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2018,116725,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2019,94763,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EL,2020,86214,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2005,373208,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2007,356951,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2008,279887,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2009,283519,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2010,225305,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2011,244633,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2012,226670,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2013,184739,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2014,178446,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2015,238797,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2016,195926,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2017,216544,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2018,163919,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2019,165507,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,ES,2020,164653,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2005,4867590,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2007,4061551,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2008,4127569,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2009,4238099,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2010,4304279,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2011,4589151,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2012,3909249,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2013,3778073,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2014,3385694,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2015,3532474,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2016,3212616,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2017,3319642,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2018,3208544,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2019,2570481,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,EU27_2020,2020,2411515,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2005,15080,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2007,15015,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2008,10109,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2009,7454,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2010,11749,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2011,11031,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2012,8788,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2013,4210,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2014,9858,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2015,2519,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2016,2472,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2017,1079,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2018,4862,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2019,1862,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FI,2020,683,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2005,461772,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2007,415739,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2008,437386,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2009,498300,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2010,511574,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2011,514300,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2012,445838,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2013,436318,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2014,285410,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2015,332132,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2016,290487,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2017,266613,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2018,265022,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2019,217427,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,FR,2020,175908,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2005,71410,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2007,57254,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2008,55040,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2009,58856,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2010,59370,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2011,64960,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2012,46094,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2013,44761,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2014,40790,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2015,47588,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2016,53884,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2017,47549,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2018,48573,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2019,36412,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HR,2020,40413,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2005,215696,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2007,161347,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2008,161293,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2009,167053,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2010,165837,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2011,199319,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2012,146117,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2013,135323,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2014,127464,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2015,147735,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2016,132625,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2017,142745,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2018,138812,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2019,98819,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,HU,2020,103179,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2005,7326,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2007,3803,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2008,9069,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2009,8883,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2010,11790,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2011,9002,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2012,7262,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2013,9983,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2014,9511,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2015,4435,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2016,5305,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2017,3199,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2018,7403,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2019,7165,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IE,2020,5941,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2005,850,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2009,713,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2014,867,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2015,707,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2016,625,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2017,667,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2018,610,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IS,2019,523,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2005,748528,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2007,643797,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2008,614997,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2009,611714,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2010,551611,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2011,703641,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2012,621265,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2013,588832,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2014,490630,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2015,603961,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2016,518372,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2017,535980,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2018,473265,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2019,425623,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,IT,2020,462233,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2005,173,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2009,140,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2014,85,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2015,128,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2016,143,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2017,107,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2018,105,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LI,2019,99,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2005,39794,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2007,33338,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2008,38073,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2009,26567,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2010,38043,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2011,31777,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2012,27309,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2013,29327,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2014,33414,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2015,23945,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2016,23625,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2017,16422,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2018,23600,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2019,21726,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LT,2020,15948,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2005,3038,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2007,2358,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2008,2759,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2009,3379,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2010,3320,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2011,2833,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2012,2470,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2013,3011,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2014,2286,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2015,2348,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2016,2137,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2017,1790,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2018,1747,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2019,1084,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LU,2020,811,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2005,31309,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2007,19068,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2008,28856,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2009,20380,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2010,24235,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2011,17474,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2012,17732,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2013,18610,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2014,21278,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2015,14617,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2016,14351,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,NR,LV,2017,10249,
