STRUCTURE,STRUCTURE_ID,freq,unit,yes_no,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,HR,2014,53.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,HR,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,HU,2014,39.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,HU,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,IE,2014,62.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,IE,2019,60.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,IS,2014,64.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,IS,2019,68.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,IT,2014,43.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,IT,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,LT,2014,38.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,LT,2019,45.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,LU,2014,67.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,LU,2019,70.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,LV,2014,41.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,LV,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,MT,2014,46.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,MT,2019,56.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,NL,2014,48.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,NL,2019,51.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,NO,2014,73.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,NO,2019,74.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,PL,2014,39.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,PL,2019,35.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,PT,2014,40.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,PT,2019,42.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,RO,2014,48.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,RO,2019,28.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,RS,2019,43.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,SE,2014,77.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,SE,2019,77.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,SI,2014,44.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,SI,2019,49.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,SK,2014,41.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,SK,2019,38.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,TR,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,TR,2019,25.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,F,Y_GE75,UK,2014,66.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,AT,2019,91.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,BE,2019,90.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,BG,2019,94.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,CY,2019,93.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,CZ,2019,88.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,DE,2019,92.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,DK,2019,94.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,EE,2019,92.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,EL,2019,95.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,ES,2019,94.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,EU27_2020,2019,91.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,FI,2019,92.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,FR,2019,93.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,HR,2019,92.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,HU,2019,90.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,IE,2019,91.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,IS,2019,95.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,IT,2019,95.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,LT,2019,87.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,LU,2019,96.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,LV,2019,88.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,MT,2019,94.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,NL,2019,87.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,PL,2019,86.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,PT,2019,92.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,RO,2019,74.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,RS,2019,93.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,SE,2019,94.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,SI,2019,90.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,SK,2019,85.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y55-64,TR,2019,87.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,AT,2014,92.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,AT,2019,91.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,BE,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,BE,2019,88.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,BG,2014,78.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,BG,2019,85.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,CY,2014,83.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,CY,2019,85.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,CZ,2014,84.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,CZ,2019,82.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,DE,2014,93.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,DE,2019,92.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,DK,2014,94.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,DK,2019,91.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EE,2014,83.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EE,2019,84.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EL,2014,88.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EL,2019,90.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,ES,2014,86.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,ES,2019,90.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EU27_2020,2014,89.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EU27_2020,2019,88.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,EU28,2014,89.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,FI,2014,93.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,FI,2019,90.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,FR,2014,92.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,FR,2019,89.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,HR,2014,85.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,HR,2019,79.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,HU,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,HU,2019,86.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,IE,2014,86.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,IE,2019,89.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,IS,2014,95.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,IS,2019,92.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,IT,2014,90.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,IT,2019,91.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,LT,2014,78.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,LT,2019,83.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,LU,2014,93.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,LU,2019,94.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,LV,2014,76.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,LV,2019,81.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,MT,2014,90.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,MT,2019,90.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,NL,2014,86.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,NL,2019,87.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,NO,2014,96.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,NO,2019,96.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,PL,2014,83.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,PL,2019,82.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,PT,2014,91.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,PT,2019,89.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,RO,2014,79.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,RO,2019,59.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,RS,2019,84.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,SE,2014,93.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,SE,2019,95.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,SI,2014,84.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,SI,2019,85.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,SK,2014,75.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,SK,2019,79.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,TR,2014,75.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,TR,2019,81.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y65-74,UK,2014,90.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,AT,2019,85.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,BE,2019,83.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,BG,2019,84.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,CY,2019,85.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,CZ,2019,80.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,DE,2019,89.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,DK,2019,89.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,EE,2019,83.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,EL,2019,86.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,ES,2019,87.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,EU27_2020,2019,85.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,FI,2019,86.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,FR,2019,87.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,HR,2019,77.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,HU,2019,86.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,IE,2019,87.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,IS,2019,91.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,IT,2019,86.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,LT,2019,80.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,LU,2019,93.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,LV,2019,79.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,MT,2019,87.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,NL,2019,83.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,NO,2019,93.8,u
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,PL,2019,79.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,PT,2019,85.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,RO,2019,62.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,RS,2019,83.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,SE,2019,91.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,SI,2019,82.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,SK,2019,77.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE55,TR,2019,80.1,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,AT,2014,89.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,AT,2019,80.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,BE,2014,75.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,BE,2019,76.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,BG,2014,69.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,BG,2019,77.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,CY,2014,74.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,CY,2019,78.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,CZ,2014,70.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,CZ,2019,73.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,DE,2014,88.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,DE,2019,87.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,DK,2014,88.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,DK,2019,87.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EE,2014,79.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EE,2019,76.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EL,2014,74.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EL,2019,80.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,ES,2014,76.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,ES,2019,82.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EU27_2020,2014,80.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EU27_2020,2019,80.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,EU28,2014,81.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,FI,2014,86.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,FI,2019,83.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,FR,2014,83.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,FR,2019,83.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,HR,2014,78.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,HR,2019,68.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,HU,2014,76.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,HU,2019,83.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,IE,2014,81.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,IE,2019,83.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,IS,2014,89.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,IS,2019,89.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,IT,2014,79.3,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,IT,2019,80.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,LT,2014,70.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,LT,2019,73.8,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,LU,2014,86.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,LU,2019,90.4,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,LV,2014,67.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,LV,2019,71.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,MT,2014,82.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,MT,2019,82.5,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,NL,2014,77.6,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,NL,2019,81.0,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,NO,2014,91.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,NO,2019,94.7,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,PL,2014,74.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,PL,2019,71.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,PT,2014,83.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,PT,2019,79.9,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,RO,2014,71.2,
dataflow,ESTAT:HLTH_EHIS_TADLE(1.0),A,PC,NO_SDIF,M,Y_GE65,RO,2019,52.6,
