STRUCTURE,STRUCTURE_ID,freq,unit,wstatus,med_spec,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1989,2826.90,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1990,2676.29,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1991,2621.84,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1992,2541.74,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1993,2495.65,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1994,2403.20,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1995,2301.56,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1996,2260.73,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1997,2198.79,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1998,2167.36,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,1999,2092.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2000,2003.78,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2001,1927.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2002,1870.57,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2003,1840.87,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2004,1819.52,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2005,1787.67,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2006,1770.56,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2007,1733.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2008,1654.22,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2009,1678.53,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2010,1675.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2011,1717.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2012,1728.50,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2013,1745.49,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2014,1688.81,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2015,1662.64,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2016,1612.52,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2017,1544.29,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2018,1513.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2019,1474.70,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2020,1514.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2021,1519.22,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IE,2022,1470.08,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1986,1115.50,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1987,1078.33,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1988,1076.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1989,1057.96,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1990,1015.24,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1991,980.21,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1992,966.88,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1993,959.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1994,956.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1995,941.79,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1996,911.58,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1997,925.35,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1998,901.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,1999,897.67,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2000,895.56,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2001,887.75,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2002,879.28,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2003,861.67,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2004,856.52,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2005,850.24,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2006,855.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2007,865.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2008,862.54,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2009,853.88,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2010,839.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2011,826.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2012,824.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2013,821.74,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2014,820.52,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2015,824.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2016,830.29,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2017,825.48,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2018,837.82,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2019,842.44,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2020,834.77,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IS,2021,837.12,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1986,21470.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1987,14115.19,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1988,10072.80,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1989,6568.36,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1990,4223.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1991,2888.33,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1992,2483.69,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1993,2293.73,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1994,2140.11,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1995,2011.69,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1996,1920.83,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1997,1867.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1998,1810.18,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,1999,1771.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2000,1719.06,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2001,1675.02,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2002,1608.07,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2003,1545.08,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2004,1449.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2005,1248.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2006,1227.42,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2007,1089.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2008,1076.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2009,1066.34,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2010,1049.31,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2011,1027.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2012,1025.20,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2013,1025.29,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2014,1023.15,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2015,1016.28,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2016,1007.27,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2017,984.80,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2018,967.82,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2019,950.40,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2020,932.93,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,IT,2021,921.87,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2010,631.96,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2011,605.20,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2012,572.76,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2013,551.99,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2014,555.93,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2015,585.84,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2016,628.60,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2017,632.70,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2018,637.43,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2019,612.10,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2020,589.41,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2021,584.80,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LI,2022,614.19,e
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2001,1251.20,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2002,1241.64,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2003,1139.92,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2011,918.17,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2012,866.77,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2013,819.53,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2014,822.31,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2015,791.74,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2016,757.79,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2017,733.32,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2018,716.69,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2019,728.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2020,731.65,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2021,715.78,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LT,2022,717.10,p
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2005,1064.43,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2006,1086.52,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2007,935.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2008,906.59,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2009,874.84,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2010,827.00,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2011,851.14,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2012,918.59,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2013,907.11,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2014,912.00,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2015,841.36,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2016,833.51,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LU,2017,810.24,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LV,2018,1073.04,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LV,2019,1063.23,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LV,2020,1054.05,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,LV,2021,1036.57,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,ME,2018,1187.54,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,ME,2019,1081.79,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,ME,2020,1013.55,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,ME,2021,943.92,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1981,6509.84,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1982,5717.50,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1984,6237.60,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1987,3785.55,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1988,3816.76,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1989,3812.20,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1993,3375.53,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1997,3137.63,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1998,2853.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,1999,2468.65,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2000,2484.63,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2001,2487.52,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2002,2490.37,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2003,2386.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2004,2216.95,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2005,2070.94,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2006,2133.20,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2007,2324.14,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2008,2237.04,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2009,2062.38,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2010,2002.45,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2011,1982.23,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2012,1971.96,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2013,1901.64,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2014,1873.09,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2015,1854.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2016,1828.74,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2017,1793.10,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2018,1788.30,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2019,1732.17,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2020,1752.83,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,MT,2021,1689.04,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1980,2487.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1981,2386.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1982,2282.36,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1983,2181.46,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1984,2101.12,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1985,2035.91,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1986,1967.90,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1987,1933.43,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1988,1872.63,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1989,1902.97,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1990,1892.60,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1991,2042.81,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1992,2105.99,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1993,2106.69,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1994,2099.19,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1995,2129.93,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1996,2121.94,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1997,2220.58,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1998,2193.13,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,1999,2037.64,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2000,1995.68,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2001,1955.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2002,1930.54,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2003,1888.86,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2004,1853.36,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2005,1818.37,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2006,1784.51,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2007,1738.11,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2008,1704.21,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2009,1667.21,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2010,1639.41,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2011,1588.30,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2012,1565.88,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2013,1550.94,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2014,1526.25,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2015,1461.60,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2016,1449.39,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2017,1751.67,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2018,1717.49,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2019,1662.50,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2020,1621.26,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NL,2021,1569.23,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2002,839.16,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2003,830.12,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2004,823.66,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2005,814.68,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2006,813.24,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2007,813.47,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2008,804.49,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2009,796.69,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2010,791.65,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2011,785.21,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2012,778.92,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2013,766.27,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2014,758.82,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2015,754.05,b
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2016,743.22,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2017,737.01,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2018,733.28,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2019,711.72,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2020,700.82,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,NO,2021,693.55,
dataflow,ESTAT:HLTH_RS_PRS2(1.0),A,HAB_P,LIC,DENT,PL,1999,1175.44,
