STRUCTURE,STRUCTURE_ID,freq,unit,isced11,hlth_pb,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,AT,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,AT,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,BE,2019,17.9,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,BG,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,BG,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,CY,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,CY,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,CZ,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,CZ,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,DE,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,DE,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,DK,2014,19.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,DK,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EE,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EE,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EL,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EL,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,ES,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,ES,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EU27_2020,2014,9.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EU27_2020,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,EU28,2014,9.7,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,FI,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,FI,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,FR,2014,10.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,FR,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,HR,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,HR,2019,11.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,HU,2014,18.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,HU,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,IE,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,IE,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,IS,2014,17.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,IS,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,IT,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,IT,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,LT,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,LT,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,LU,2014,9.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,LU,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,LV,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,LV,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,MT,2014,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,MT,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,NL,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,NO,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,NO,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,PL,2014,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,PL,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,PT,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,PT,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,RO,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,RO,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,RS,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,SE,2014,18.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,SE,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,SI,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,SI,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,SK,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,SK,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,TR,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,TR,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y15-64,UK,2014,14.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,AT,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,BG,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,CZ,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,DE,2014,19.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,DK,2014,35.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,EE,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,ES,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,EU27_2020,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,EU28,2014,7.9,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,FI,2014,14.8,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,FR,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,HR,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,HU,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,IS,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,IT,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,LT,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,LU,2014,16.8,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,LV,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,MT,2014,6.1,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,NO,2014,17.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,PL,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,PT,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,RO,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,SE,2014,14.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,SI,2014,3.5,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,SK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,TR,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-24,UK,2014,5.9,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,AT,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,BG,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,CY,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,CZ,2014,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,DE,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,DK,2014,33.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,EE,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,EL,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,ES,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,EU27_2020,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,EU28,2014,8.5,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,FI,2014,13.3,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,FR,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,HR,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,HU,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,IE,2014,8.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,IS,2014,22.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,IT,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,LT,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,LU,2014,12.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,LV,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,MT,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,NO,2014,15.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,PL,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,PT,2014,9.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,RO,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,SE,2014,17.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,SI,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,SK,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,TR,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-44,UK,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,AT,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,BG,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,CY,2014,7.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,CZ,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,DE,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,DK,2014,21.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,EE,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,EL,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,ES,2014,11.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,EU27_2020,2014,9.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,EU28,2014,10.4,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,FI,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,FR,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,HR,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,HU,2014,21.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,IE,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,IS,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,IT,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,LT,2014,7.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,LU,2014,10.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,LV,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,MT,2014,6.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,NO,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,PL,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,PT,2014,15.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,RO,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,SE,2014,18.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,SI,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,SK,2014,6.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,TR,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y18-64,UK,2014,14.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,AT,2014,8.6,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,BG,2014,1.9,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,DE,2014,21.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,EE,2014,8.7,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,ES,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,EU28,2014,7.4,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,FR,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,HU,2014,10.6,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,IS,2014,22.5,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,IT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,LV,2014,5.9,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,MT,2014,11.0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,NO,2014,25.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,PL,2014,0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,PT,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,RO,2014,3.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,SE,2014,20.6,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,TR,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y20-24,UK,2014,4.6,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,AT,2014,8.5,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,BG,2014,2.1,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,DE,2014,17.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,EE,2014,11.6,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,ES,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,EU28,2014,7.1,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,FR,2014,8.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,HU,2014,10.5,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,IS,2014,23.6,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,IT,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,MT,2014,3.0,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,NO,2014,15.9,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,PL,2014,9.2,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,PT,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,RO,2014,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,TR,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-29,UK,2014,5.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED0-2,DPR,F,Y25-34,AT,2014,8.9,
