STRUCTURE,STRUCTURE_ID,freq,unit,lev_diff,assist,age,quant_inc,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,FR,2014,17.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,FR,2019,39.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,HR,2014,38.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,HR,2019,14.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,HU,2014,20.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,HU,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,IE,2019,32.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,IS,2014,22.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,IT,2014,33.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,IT,2019,24.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,LT,2014,44.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,LT,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,LU,2019,29.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,LV,2014,44.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,LV,2019,44.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,MT,2014,57.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,MT,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,NL,2014,56.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,NL,2019,17.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,NO,2014,48.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,NO,2019,46.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,PL,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,PL,2019,20.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,PT,2014,36.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,PT,2019,41.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,RO,2014,29.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,RO,2019,25.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,RS,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,SE,2014,36.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,SE,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,SI,2014,39.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,SI,2019,34.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,SK,2014,43.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,SK,2019,43.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,TR,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU1,UK,2014,58.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,AT,2014,43.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,AT,2019,64.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,BG,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,BG,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,CY,2014,20.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,CY,2019,41.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,CZ,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,CZ,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,DE,2014,22.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,DE,2019,36.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,DK,2014,14.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,DK,2019,21.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EE,2019,50.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EL,2014,43.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EL,2019,50.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,ES,2014,39.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,ES,2019,46.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EU27_2020,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EU27_2020,2019,32.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,EU28,2014,31.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,FI,2014,13.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,FI,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,FR,2014,23.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,FR,2019,36.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,HR,2014,33.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,HR,2019,33.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,HU,2014,24.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,HU,2019,13.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,IE,2019,30.1,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,IS,2014,41.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,IT,2014,26.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,IT,2019,32.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,LT,2014,20.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,LT,2019,64.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,LU,2019,27.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,LV,2014,54.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,LV,2019,55.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,MT,2014,63.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,MT,2019,10.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,NL,2014,40.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,NL,2019,32.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,NO,2014,47.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,NO,2019,31.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,PL,2014,28.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,PL,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,PT,2014,38.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,PT,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,RO,2014,30.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,RO,2019,28.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,RS,2019,31.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,SE,2014,28.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,SE,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,SI,2014,43.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,SI,2019,33.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,SK,2014,38.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,SK,2019,36.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,TR,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU2,UK,2014,53.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,AT,2014,43.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,AT,2019,52.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,BG,2014,8.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,BG,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,CY,2014,35.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,CY,2019,45.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,CZ,2014,17.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,CZ,2019,12.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,DE,2014,29.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,DE,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,DK,2014,27.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,DK,2019,25.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EL,2014,41.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EL,2019,62.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,ES,2014,46.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,ES,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EU27_2020,2014,33.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EU27_2020,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,EU28,2014,35.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,FI,2014,19.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,FI,2019,24.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,FR,2014,31.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,FR,2019,43.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,HR,2014,55.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,HR,2019,29.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,HU,2014,13.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,HU,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,IS,2014,50.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,IT,2014,36.7,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,IT,2019,31.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,LT,2014,48.0,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,LT,2019,62.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,LU,2019,23.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,LV,2014,70.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,LV,2019,57.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,MT,2019,13.0,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,NL,2014,43.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,NL,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,NO,2014,33.7,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,NO,2019,53.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,PL,2014,27.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,PL,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,PT,2014,38.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,PT,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,RO,2014,34.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,RO,2019,35.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,RS,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,SE,2014,20.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,SE,2019,39.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,SI,2014,46.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,SI,2019,35.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,SK,2014,39.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,SK,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,TR,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU3,UK,2014,55.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,AT,2014,38.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,AT,2019,67.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,BG,2014,12.8,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,BG,2019,35.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,CY,2014,42.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,CY,2019,59.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,CZ,2014,7.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,CZ,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,DE,2014,36.5,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,DE,2019,30.2,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,DK,2019,22.6,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EL,2014,44.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EL,2019,57.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,ES,2014,47.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,ES,2019,48.9,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EU27_2020,2014,32.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EU27_2020,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,EU28,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,FI,2014,7.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,FI,2019,20.5,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,FR,2014,25.3,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,FR,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,HR,2014,44.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,HR,2019,34.2,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,HU,2014,14.4,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,HU,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,IT,2014,38.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,IT,2019,36.6,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,LT,2014,36.9,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,LV,2014,54.3,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,MT,2019,7.8,u
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,NL,2014,38.4,
dataflow,ESTAT:HLTH_EHIS_TADLHI(1.0),A,PC,LTD,ENO,Y65-74,QU4,NL,2019,29.7,
