STRUCTURE,STRUCTURE_ID,freq,icha_hp,facility,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LI,2018,1571.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LI,2019,1758.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LI,2020,3451.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LI,2021,4393.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2006,132759.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2007,145069.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2008,159495.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2009,169007.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2010,177654.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2011,197079.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2012,207345.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2013,233862.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2014,238445.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2015,254265.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2016,259883.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2017,257257.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2018,280254.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2019,313660.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2020,278759.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LT,2021,352063.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2002,57861.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2003,62281.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2004,69007.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2005,71866.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2006,76621.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2007,82445.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2008,86828.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2009,91466.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2010,92248.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2011,97413.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2012,102955.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2013,103376.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2014,105633.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2015,107061.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2016,111545.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2017,114045.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2018,119887.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2019,124739.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2020,120111.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LU,2021,140140,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2004,116555.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2005,136866.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2006,169876.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2007,199941.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2008,223592.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2009,190628.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2010,234958.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2011,305000.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2012,282586.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2013,283718.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2014,278360.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2015,279686.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2016,278448.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2017,271766.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2018,293843.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2019,294555.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2020,301326.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,LV,2021,358375.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2014,6704.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2015,7170.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2016,7539.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2017,7865.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2018,8146.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2019,8013.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2020,5935.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MK,2021,5417.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2012,26266.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2013,30079.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2014,33873.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2015,35846.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2016,40795.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2017,40722.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2018,47131.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2019,51518.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2020,54083.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,MT,2021,61684.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2008,985805.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2009,1075431.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2010,1093142.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2011,1178093.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2014,1338929.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2015,1360401.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2016,1507774.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2017,1648138.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2018,1810267.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2019,1915694.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2020,1980782.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,NL,2021,2333134,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PL,2019,3248038.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PL,2020,2843669.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PL,2021,3626768.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,1999,368286.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2000,434614.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2001,502401.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2002,565326.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2003,638576.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2004,733396.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2005,791159.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2006,843920.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2007,923869.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2008,1052306.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2009,1225172.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2010,1274959.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2011,1350799.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2012,1400008.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2013,1472587.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2014,1600323.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2015,1712368.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2016,1848780.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2017,1946114.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2018,2108457.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2019,2222292.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2020,2122103.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,PT,2021,2720236,p
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2000,394051.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2001,442827.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2002,312920.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2003,255854.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2004,244895.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2005,137064.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2006,281026.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2007,188271.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2008,208216.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2009,228053.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2010,237523.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2011,246522.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2012,284340.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2013,324742.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2014,308896.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2015,313936.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2016,328316.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2017,362495.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2018,420614.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2019,388188.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2020,378929.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RO,2021,519943.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2009,156112,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2010,163387,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2011,178226,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2012,171376,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2013,177754,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2014,121129,bd
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2015,117144,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2016,114126,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2017,113157,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2018,108196,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2019,138089,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2020,119874,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,RS,2021,148433,d
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2004,12070.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2005,19116.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2006,21728.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2007,22480.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2008,23322.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2009,25610.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2010,26297.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2011,25943.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2012,26106.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2013,26409.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2014,29659.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2015,30653.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2016,30245.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2017,29617.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2018,31679.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2019,35575.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2020,33768.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SI,2021,36815.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2009,385205.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2010,392498.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2011,447900.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2012,468765.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2013,551407.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2014,569613.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2015,610039.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2016,644569.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2017,673051.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2018,686258.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2019,711037.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2020,639905.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,SK,2021,734854.00,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,1996,1262812.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,1997,1405163.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,1998,1502537.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,1999,1627507.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2000,1780648.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2001,1942904.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2002,2112114.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2003,2380113.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2004,2557708.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2005,2962091.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2006,3256083.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2007,3633433.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2008,4015227.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2009,4435629.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2010,4752232.00,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2012,3985711.26,be
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2013,4499060.79,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2014,4994333.79,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2015,5302384.57,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2016,5719551.26,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2017,6110713.86,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,NR,UK,2018,6724513.89,e
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2004,9418.08,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2005,9621.86,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2006,10549.44,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2007,11723.86,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2008,12741.36,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2009,13920.66,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2010,14596.46,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2011,13051.32,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2012,13341.74,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2013,13360.67,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2014,14378.30,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2015,13958.44,b
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2016,13649.44,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2017,13254.15,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2018,13977.62,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2019,14811.33,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2020,13311.54,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,AT,2021,14127.73,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,1999,12040.70,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2000,11517.54,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2001,11810.57,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2002,12000.02,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2003,12756.81,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2004,13801.12,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2005,14705.37,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2006,15724.50,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2007,16787.20,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2008,17978.27,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2009,18564.63,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2010,18725.67,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2011,18444.07,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2012,18684.98,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2013,18627.51,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2014,19305.21,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2015,19844.88,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2016,19967.03,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2017,20054.46,
dataflow,ESTAT:HLTH_CO_EXAM(1.0),A,HP1,CT_SCAN,P_HTHAB,BE,2018,20190.44,
