STRUCTURE,STRUCTURE_ID,freq,assist,lev_limit,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,RS,2019,33.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,SE,2014,4.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,SE,2019,16.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,SI,2019,19.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,SK,2014,32.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,SK,2019,18.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,M,PC,UK,2014,30.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,AT,2014,9.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,AT,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,BE,2014,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,BG,2014,10.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,BG,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,CY,2019,41.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,CZ,2014,30.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,CZ,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,DE,2014,17.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,DE,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,DK,2014,14.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,DK,2019,2.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EE,2019,21.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EL,2014,26.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EL,2019,45.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,ES,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,ES,2019,33.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EU27_2020,2014,19.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EU27_2020,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,EU28,2014,21.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,FI,2014,8.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,FI,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,FR,2014,19.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,FR,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,HR,2014,14.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,HR,2019,18.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,HU,2014,18.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,HU,2019,19.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,IE,2019,28.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,IT,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,IT,2019,21.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,LT,2014,10.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,LT,2019,32.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,LU,2019,11.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,LV,2014,24.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,LV,2019,36.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,MT,2019,13.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,NL,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,NL,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,PL,2014,15.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,PL,2019,10.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,PT,2014,27.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,PT,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,RO,2014,28.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,RO,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,RS,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,SE,2014,9.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,SE,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,SI,2014,35.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,SI,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,SK,2014,24.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,SK,2019,16.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,TR,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y65-74,T,PC,UK,2014,36.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,AT,2019,37.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,BG,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,CY,2019,47.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,CZ,2019,29.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,DE,2019,20.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,DK,2019,20.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,EE,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,EL,2019,40.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,ES,2019,35.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,EU27_2020,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,FI,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,FR,2019,12.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,HR,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,HU,2019,17.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,IE,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,IS,2019,35.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,IT,2019,36.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,LT,2019,36.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,LU,2019,20.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,LV,2019,36.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,MT,2019,12.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,NL,2019,17.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,PL,2019,16.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,PT,2019,17.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,RO,2019,20.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,RS,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,SE,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,SI,2019,27.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,SK,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,F,PC,TR,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,AT,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,BG,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,CY,2019,54.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,CZ,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,DE,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,DK,2019,15.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,EE,2019,4.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,EL,2019,65.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,ES,2019,39.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,EU27_2020,2019,20.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,FI,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,FR,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,HR,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,HU,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,IE,2019,26.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,IT,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,LT,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,LU,2019,2.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,LV,2019,34.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,MT,2019,3.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,NL,2019,11.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,PL,2019,14.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,PT,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,RO,2019,22.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,RS,2019,27.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,SE,2019,15.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,SI,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,SK,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,M,PC,TR,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,AT,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,BG,2019,16.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,CY,2019,49.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,CZ,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,DE,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,DK,2019,18.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,EE,2019,12.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,EL,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,ES,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,EU27_2020,2019,21.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,FI,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,FR,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,HR,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,HU,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,IE,2019,28.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,IS,2019,24.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,IT,2019,38.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,LT,2019,37.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,LU,2019,12.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,LV,2019,35.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,MT,2019,9.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,NL,2019,15.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,PL,2019,15.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,PT,2019,21.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,RO,2019,21.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,RS,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,SE,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,SI,2019,24.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,SK,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE55,T,PC,TR,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,AT,2014,29.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,AT,2019,42.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,BE,2019,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,BG,2014,10.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,BG,2019,13.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,CY,2014,48.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,CY,2019,52.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,CZ,2014,33.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,CZ,2019,32.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,DE,2014,18.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,DE,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,DK,2014,14.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,DK,2019,21.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EE,2014,76.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EE,2019,21.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EL,2014,36.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EL,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,ES,2014,33.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,ES,2019,38.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EU27_2020,2014,25.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EU27_2020,2019,24.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,EU28,2014,26.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,FI,2014,9.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,FI,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,FR,2014,22.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,FR,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,HR,2014,27.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,HR,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,HU,2014,26.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,HU,2019,21.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,IE,2019,31.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,IT,2014,34.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,IT,2019,36.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,LT,2014,22.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,LT,2019,35.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,LU,2019,28.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,LV,2014,30.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,ENO,MOD,Y_GE65,F,PC,LV,2019,39.7,
