STRUCTURE,STRUCTURE_ID,freq,duration,deg_urb,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,IE,2014,63.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,IE,2019,63.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,IS,2014,47.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,IS,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,IT,2014,39.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,IT,2019,33.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,LT,2014,54.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,LT,2019,50.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,LU,2014,44.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,LU,2019,45.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,LV,2014,53.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,LV,2019,56.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,MT,2014,58.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,MT,2019,64.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,NL,2014,59.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,NL,2019,59.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,NO,2014,63.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,NO,2019,64.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,PL,2014,56.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,PL,2019,58.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,PT,2014,36.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,PT,2019,37.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,RO,2014,78.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,RO,2019,72.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,SE,2014,40.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,SE,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,SI,2014,58.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,SI,2019,60.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,SK,2014,43.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,SK,2019,37.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y15-64,PC,UK,2014,63.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,AT,2014,73.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,AT,2019,83.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,BE,2014,78.1,u
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,BE,2019,88.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,BG,2014,63.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,BG,2019,63.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,CY,2014,89.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,CY,2019,87.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,CZ,2014,85.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,CZ,2019,89.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,DE,2014,90.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,DE,2019,84.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,DK,2014,91.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,DK,2019,89.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EE,2014,82.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EE,2019,82.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EL,2014,68.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EL,2019,66.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,ES,2014,82.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,ES,2019,83.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EU27_2020,2014,82.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EU27_2020,2019,83.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,EU28,2014,84.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,FI,2014,87.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,FI,2019,87.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,FR,2014,81.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,FR,2019,83.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,HR,2014,84.2,u
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,HR,2019,85.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,HU,2014,76.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,HU,2019,73.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,IE,2014,87.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,IE,2019,84.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,IS,2014,87.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,IS,2019,82.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,IT,2014,75.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,IT,2019,79.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,LT,2014,73.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,LT,2019,77.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,LU,2014,75.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,LU,2019,75.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,LV,2014,78.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,LV,2019,81.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,MT,2014,91.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,MT,2019,93.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,NL,2014,85.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,NL,2019,87.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,NO,2014,85.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,NO,2019,83.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,PL,2014,85.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,PL,2019,84.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,PT,2014,72.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,PT,2019,73.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,RO,2014,83.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,RO,2019,83.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,SE,2014,87.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,SE,2019,88.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,SI,2014,87.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,SI,2019,89.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,SK,2014,67.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,SK,2019,67.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y25-34,PC,UK,2014,90.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,AT,2014,33.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,AT,2019,55.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,BE,2014,54.7,u
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,BE,2019,59.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,BG,2014,41.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,BG,2019,37.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,CY,2014,62.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,CY,2019,55.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,CZ,2014,64.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,CZ,2019,64.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,DE,2014,68.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,DE,2019,72.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,DK,2014,70.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,DK,2019,68.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EE,2014,68.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EE,2019,57.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EL,2014,30.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EL,2019,30.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,ES,2014,54.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,ES,2019,56.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EU27_2020,2014,56.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EU27_2020,2019,57.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,EU28,2014,60.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,FI,2014,65.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,FI,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,FR,2014,52.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,FR,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,HR,2014,57.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,HR,2019,64.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,HU,2014,48.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,HU,2019,50.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,IE,2014,75.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,IE,2019,66.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,IS,2014,56.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,IS,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,IT,2014,45.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,IT,2019,25.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,LT,2014,67.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,LT,2019,57.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,LU,2014,46.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,LU,2019,47.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,LV,2014,65.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,LV,2019,68.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,MT,2014,68.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,MT,2019,77.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,NL,2014,69.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,NL,2019,69.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,NO,2014,64.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,NO,2019,73.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,PL,2014,66.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,PL,2019,73.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,PT,2014,31.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,PT,2019,40.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,RO,2014,79.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,RO,2019,69.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,SE,2014,37.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,SE,2019,40.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,SI,2014,81.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,SI,2019,82.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,SK,2014,46.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,SK,2019,42.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y35-44,PC,UK,2014,80.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,AT,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,AT,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,BE,2014,14.4,u
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,BE,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,BG,2014,32.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,BG,2019,26.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,CY,2014,21.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,CY,2019,23.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,CZ,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,CZ,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,DE,2014,30.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,DE,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,DK,2014,34.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,DK,2019,38.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EE,2014,38.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EE,2019,24.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EL,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EL,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,ES,2014,16.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,ES,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EU27_2020,2014,22.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EU27_2020,2019,22.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,EU28,2014,25.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,FI,2014,16.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,FI,2019,20.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,FR,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,FR,2019,16.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,HR,2014,25.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,HR,2019,26.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,HU,2014,9.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,HU,2019,17.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,IE,2014,35.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,IE,2019,47.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,IS,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,IS,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,IT,2014,13.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,IT,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,LT,2014,32.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,LT,2019,30.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,LU,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,LU,2019,9.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,LV,2014,28.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,LV,2019,33.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,MT,2014,27.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,MT,2019,27.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,NL,2014,33.3,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,NL,2019,37.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,NO,2014,37.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,NO,2019,39.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,PL,2014,34.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,PL,2019,36.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,PT,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,PT,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,RO,2014,68.5,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,RO,2019,60.1,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,SE,2014,4.0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,SE,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,SI,2014,34.7,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,SI,2019,35.6,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,SK,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,SK,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PA7U(1.0),A,NEV,DEG1,Y45-54,PC,TR,2019,0,
