STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,lev_diff,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,NO,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,NO,2019,13.5,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,PL,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,PL,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,PT,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,PT,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,RO,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,RO,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,RS,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,SE,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,SE,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,SI,2014,6.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,SI,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,SK,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,SK,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,TR,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,MOD,UK,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,AT,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,AT,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,BE,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,BE,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,BG,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,BG,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,CY,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,CY,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,CZ,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,CZ,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,DE,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,DE,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,DK,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,DK,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EE,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EE,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EL,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EL,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,ES,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,ES,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EU27_2020,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EU27_2020,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,EU28,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,FI,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,FI,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,FR,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,FR,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,HR,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,HR,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,HU,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,HU,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,IE,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,IE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,IS,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,IT,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,IT,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,LU,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,LU,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,MT,2014,8.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,MT,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,NL,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,NL,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,NO,2014,4.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,NO,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,PL,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,PL,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,PT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,PT,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,RO,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,RS,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,SE,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,SE,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,SI,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,SI,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,SK,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,SK,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,NONE,UK,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,AT,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,AT,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,BE,2014,53.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,BE,2019,49.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,BG,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,BG,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,CY,2014,7.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,CY,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,CZ,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,CZ,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,DE,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,DE,2019,40.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,DK,2014,50.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,DK,2019,28.6,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EE,2014,13.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EE,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EL,2014,11.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EL,2019,18.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,ES,2014,11.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,ES,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EU27_2020,2014,18.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EU27_2020,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,EU28,2014,18.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,FI,2014,26.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,FI,2019,22.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,FR,2014,37.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,FR,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,HR,2014,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,HR,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,HU,2014,22.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,HU,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,IE,2014,17.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,IE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,IS,2014,25.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,IT,2014,18.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,IT,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,LT,2014,9.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,LT,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,LV,2014,6.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,LV,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,MT,2014,36.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,MT,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,NL,2014,39.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,NL,2019,35.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,NO,2014,23.9,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,NO,2019,41.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,PL,2014,10.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,PL,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,PT,2014,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,PT,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,RO,2014,8.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,RO,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,RS,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,SE,2019,12.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,SI,2014,15.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,SI,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,SK,2014,11.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,SK,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,TR,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,TR,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y65-74,SEV,UK,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,AT,2019,19.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,BE,2019,39.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,BG,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,CY,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,CZ,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,DE,2019,19.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,DK,2019,26.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,EE,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,EL,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,ES,2019,20.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,EU27_2020,2019,16.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,FI,2019,17.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,FR,2019,24.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,HR,2019,14.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,HU,2019,12.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,IE,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,IT,2019,17.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,LT,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,LU,2019,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,LV,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,MT,2019,18.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,NL,2019,25.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,NO,2019,26.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,PL,2019,10.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,PT,2019,8.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,RO,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,RS,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,SE,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,SI,2019,10.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,SK,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,LTD,TR,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,AT,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,BE,2019,18.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,BG,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,CY,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,CZ,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,DE,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,DK,2019,13.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,EE,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,EL,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,ES,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,EU27_2020,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,FI,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,FR,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,HR,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,HU,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,IE,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,IT,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,LT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,LU,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,LV,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,MT,2019,11.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,NL,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,NO,2019,12.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,PL,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,PT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,RO,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,RS,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,SE,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,SI,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,SK,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,MOD,TR,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,AT,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,BE,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,BG,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,CY,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,CZ,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,DE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,DK,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,EE,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,EL,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,ES,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,EU27_2020,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,FI,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,FR,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,HR,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,HU,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,IE,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,IT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,LT,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,LU,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,LV,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,MT,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,NL,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,NO,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,PL,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,PT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,F,Y_GE55,NONE,RO,2019,0,
