STRUCTURE,STRUCTURE_ID,freq,unit,age,severity,wstatus,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,INAC,SKIN_DIS,EU_V,1999,4072,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,INAC,STRESS,EU_V,1999,19982,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,INAC,TOTAL,EU_V,1999,336153,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,INAC,UNK,EU_V,1999,1461,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,CARDIO_V,EU_V,1999,152,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,HEARING,EU_V,1999,424,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,MUSC_SKE,EU_V,1999,5512,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,OTHER,EU_V,1999,594,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,PULMONAR,EU_V,1999,841,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,SKIN_DIS,EU_V,1999,624,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,STRESS,EU_V,1999,1052,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,TOTAL,EU_V,1999,9347,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_GE183_PI,UNE,UNK,EU_V,1999,149,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,CARDIO_V,EU_V,1999,32632,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,HEAD_EYE,EU_V,1999,71472,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,HEARING,EU_V,1999,46761,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,INFECTIO,EU_V,1999,13467,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,MUSC_SKE,EU_V,1999,761268,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,OTHER,EU_V,1999,66666,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,PULMONAR,EU_V,1999,82590,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,SKIN_DIS,EU_V,1999,57297,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,STRESS,EU_V,1999,309687,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,TOTAL,EU_V,1999,1516165,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP,UNK,EU_V,1999,74326,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,CARDIO_V,EU_V,1999,33384,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,HEAD_EYE,EU_V,1999,72677,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,HEARING,EU_V,1999,49435,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,INFECTIO,EU_V,1999,13884,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,MUSC_SKE,EU_V,1999,787583,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,OTHER,EU_V,1999,68087,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,PULMONAR,EU_V,1999,88729,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,SKIN_DIS,EU_V,1999,60066,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,STRESS,EU_V,1999,320962,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,TOTAL,EU_V,1999,1572425,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,EMP_W,UNK,EU_V,1999,77618,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,CARDIO_V,EU_V,1999,752,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,HEAD_EYE,EU_V,1999,1204,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,HEARING,EU_V,1999,2674,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,INFECTIO,EU_V,1999,417,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,MUSC_SKE,EU_V,1999,26315,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,OTHER,EU_V,1999,1422,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,PULMONAR,EU_V,1999,6139,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,SKIN_DIS,EU_V,1999,2769,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,STRESS,EU_V,1999,11275,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,TOTAL,EU_V,1999,56261,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,D_LT1,UNE,UNK,EU_V,1999,3292,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,CARDIO_V,EU_V,1999,21981,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,HEAD_EYE,EU_V,1999,8438,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,HEARING,EU_V,1999,10285,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,INFECTIO,EU_V,1999,11375,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,MUSC_SKE,EU_V,1999,203755,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,OTHER,EU_V,1999,25660,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,PULMONAR,EU_V,1999,26562,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,SKIN_DIS,EU_V,1999,7742,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,STRESS,EU_V,1999,93377,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,TOTAL,EU_V,1999,455391,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP,UNK,EU_V,1999,46215,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,CARDIO_V,EU_V,1999,21981,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,HEAD_EYE,EU_V,1999,8571,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,HEARING,EU_V,1999,10855,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,INFECTIO,EU_V,1999,11431,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,MUSC_SKE,EU_V,1999,208703,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,OTHER,EU_V,1999,27253,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,PULMONAR,EU_V,1999,28794,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,SKIN_DIS,EU_V,1999,8754,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,STRESS,EU_V,1999,97631,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,TOTAL,EU_V,1999,472646,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,EMP_W,UNK,EU_V,1999,48673,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,HEAD_EYE,EU_V,1999,133,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,HEARING,EU_V,1999,570,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,INFECTIO,EU_V,1999,56,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,MUSC_SKE,EU_V,1999,4948,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,OTHER,EU_V,1999,1593,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,PULMONAR,EU_V,1999,2232,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,SKIN_DIS,EU_V,1999,1012,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,STRESS,EU_V,1999,4254,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,TOTAL,EU_V,1999,17256,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M1-3,UNE,UNK,EU_V,1999,2458,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,CARDIO_V,EU_V,1999,14693,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,HEAD_EYE,EU_V,1999,3195,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,HEARING,EU_V,1999,4056,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,INFECTIO,EU_V,1999,5269,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,MUSC_SKE,EU_V,1999,166661,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,OTHER,EU_V,1999,24571,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,PULMONAR,EU_V,1999,12056,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,SKIN_DIS,EU_V,1999,3171,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,STRESS,EU_V,1999,91295,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,TOTAL,EU_V,1999,550753,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP,UNK,EU_V,1999,225786,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,CARDIO_V,EU_V,1999,15870,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,HEAD_EYE,EU_V,1999,3290,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,HEARING,EU_V,1999,4056,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,INFECTIO,EU_V,1999,5269,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,MUSC_SKE,EU_V,1999,173706,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,OTHER,EU_V,1999,26997,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,PULMONAR,EU_V,1999,13325,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,SKIN_DIS,EU_V,1999,3432,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,STRESS,EU_V,1999,98650,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,TOTAL,EU_V,1999,617408,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,EMP_W,UNK,EU_V,1999,272813,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,CARDIO_V,EU_V,1999,1177,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,HEAD_EYE,EU_V,1999,96,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,MUSC_SKE,EU_V,1999,7045,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,OTHER,EU_V,1999,2426,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,PULMONAR,EU_V,1999,1270,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,SKIN_DIS,EU_V,1999,261,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,STRESS,EU_V,1999,7354,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,TOTAL,EU_V,1999,66655,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,M_GE3,UNE,UNK,EU_V,1999,47026,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,CARDIO_V,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,HEAD_EYE,EU_V,1999,1693,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,HEARING,EU_V,1999,4047,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,INFECTIO,EU_V,1999,670,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,MUSC_SKE,EU_V,1999,10716,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,OTHER,EU_V,1999,1203,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,PULMONAR,EU_V,1999,3181,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,SKIN_DIS,EU_V,1999,925,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,STRESS,EU_V,1999,2142,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,TOTAL,EU_V,1999,112494,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP,UNK,EU_V,1999,87810,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,CARDIO_V,EU_V,1999,45377,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,HEAD_EYE,EU_V,1999,14766,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,HEARING,EU_V,1999,32160,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,INFECTIO,EU_V,1999,6846,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,MUSC_SKE,EU_V,1999,432474,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,OTHER,EU_V,1999,46353,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,PULMONAR,EU_V,1999,66547,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,SKIN_DIS,EU_V,1999,11620,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,STRESS,EU_V,1999,65979,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,TOTAL,EU_V,1999,1502345,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,EMP_W,UNK,EU_V,1999,780224,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,CARDIO_V,EU_V,1999,44324,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,HEAD_EYE,EU_V,1999,12478,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,HEARING,EU_V,1999,27828,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,INFECTIO,EU_V,1999,6176,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,MUSC_SKE,EU_V,1999,402819,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,OTHER,EU_V,1999,43647,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,PULMONAR,EU_V,1999,61822,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,SKIN_DIS,EU_V,1999,9477,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,STRESS,EU_V,1999,60867,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,TOTAL,EU_V,1999,1345896,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,INAC,UNK,EU_V,1999,676459,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,CARDIO_V,EU_V,1999,944,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,HEAD_EYE,EU_V,1999,596,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,HEARING,EU_V,1999,285,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,MUSC_SKE,EU_V,1999,18939,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,OTHER,EU_V,1999,1503,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,PULMONAR,EU_V,1999,1544,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,SKIN_DIS,EU_V,1999,1218,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,STRESS,EU_V,1999,2971,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,TOTAL,EU_V,1999,43955,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,NSP,UNE,UNK,EU_V,1999,15955,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,CARDIO_V,EU_V,1999,107476,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,HEAD_EYE,EU_V,1999,138755,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,HEARING,EU_V,1999,85797,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,INFECTIO,EU_V,1999,107338,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,MUSC_SKE,EU_V,1999,1791718,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,OTHER,EU_V,1999,199843,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,PULMONAR,EU_V,1999,237759,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,SKIN_DIS,EU_V,1999,96981,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,STRESS,EU_V,1999,732224,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,TOTAL,EU_V,1999,4096564,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP,UNK,EU_V,1999,598674,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP_W,CARDIO_V,EU_V,1999,193124,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP_W,HEAD_EYE,EU_V,1999,158680,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP_W,HEARING,EU_V,1999,125166,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,TOTAL,TOTAL,EMP_W,INFECTIO,EU_V,1999,118615,
